title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Mirage News: Australia's authoritative media platform,https://www.miragenews.com/,Australia's authoritative media platform based on firsthand sources. Live 24/7 timeline of unfolding developments from Australia and beyond,miragenews,None,None,"['1800 333 000', 'https://www.miragenews.com/gary-pearce-wanted-on-514556/']","['new research', 'new members', 'new business event opportunities', 'more information', 'new detailed work', 'more work', 'melbourne research team', 'family violence research projects', 'more time', 'new opportunities']",None,"[['E-CommerceMarketplace'], 'https://www.crunchbase.com/organization/bartercard-australia']",None,None,None,"[' Southport, Queensland, Australia', 'https://www.crunchbase.com/organization/bartercard-australia']",None,"['Private', 'https://www.crunchbase.com/organization/bartercard-australia']",0.0,0.25,0.0,0.0,0.0625
Ticketek Australia | Official Tickets for Sport_ Concerts_ Theatre ...,https://premier.ticketek.com.au/,,premier.ticketek,"['L 19 66-68 Goulburn St Sydney, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.ticketek_pty_ltd.21cd0bce504e0a979fbe88e1130ec141.html']",None,"['+61-292664073', 'https://www.dnb.com/business-directory/company-profiles.ticketek_pty_ltd.21cd0bce504e0a979fbe88e1130ec141.html']",None,"[['Geoffrey Paul JONES', ' director'], 'https://opencorporates.com/companies/nz/670708']","[['Digital EntertainmentMedia and EntertainmentSportsTicketing'], 'https://www.crunchbase.com/organization/ticketek']","['1979', 'https://www.crunchbase.com/organization/ticketek']","['$108.88 million USD', 'https://www.dnb.com/business-directory/company-profiles.ticketek_pty_ltd.21cd0bce504e0a979fbe88e1130ec141.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/ticketek']",None,"['Private', 'https://www.crunchbase.com/organization/ticketek']",0.0,0.0,0.75,0.0,0.1875
Shortcuts | Salon Business Management Software in Australia ...,https://www.shortcuts.com.au/,Shortcuts lets you streamline your business with leading appointment booking & management software for salon  spa & barbershop owners in Australia & NZ. Call us!,shortcuts,"['Level  2 , South Tower 10 Browning Street South Brisbane Qld 4101 Australia', 'https://www.shortcuts.com.au/contact/']","['tara@zingcoach.com.au', 'https://www.shortcuts.com.au/resources/how-to-successfully-run-a-seamless-business/']","['0800 555 650', 'https://www.shortcuts.com.au/contact/']","['new clients', 'more clients', 'clients', 'new business', 'many clients', 'other clients', 'client history', 'client information', 'client visits', 'retail clients']","['Jo Burgess', 'founder(s)', 'https://www.crunchbase.com/organization/shortcuts-software']","[['BeautyFashionInformation TechnologyService IndustrySoftware'], 'https://www.crunchbase.com/organization/shortcuts-software']","['1993', 'https://www.crunchbase.com/organization/shortcuts-software']","['$212.53 million USD', 'https://www.dnb.com/business-directory/company-profiles.shortcuts_software_pty_ltd.48264dcffd83b30eee32d8be64be95ea.html']",None,"[' South Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/shortcuts-software']",None,"['Private', 'https://www.crunchbase.com/organization/shortcuts-software']",1.0,0.25,0.375,0.0,0.40625
Home :: VEHiQA | Integrated Vehicle Intelligence,https://vehiqa.com.au/,,vehiqa,"['41 Charles Ulm Pl, Eagle Farm QLD 4009', ['VEHiQA, address', 'knowledge_panel']]","['admin@veyordigital.com', 'https://www.crunchbase.com/organization/veyor']","['1300 551 978', 'https://vehiqa.com.au/Contact']","['nautech electronics australia pty ltd', 'nautech electronics australia pty ltd products', 'nautech electronics australia pty ltd obligations', 'electronics australia pty ltd', 'nautech electronics australia pty ltd other rights', 'nautech electronics australia pty ltd.', 'nautech electronics australia pty ltd credit assessment', 'nautech electronics australia pty ltd. customer', 'nautech electronics australia pty ltd public website', 'fridge slide nautech electronics australia pty ltd']","[['Andrew Holden ', 'Managing Director_The Nautech ...'], 'None']","[['ConstructionInformation TechnologySaaSSoftware'], 'https://www.crunchbase.com/organization/veyor']","['Oct 13, 2017', 'https://www.crunchbase.com/organization/veyor']","['$11.37 million USD', 'https://www.dnb.com/business-directory/company-profiles.vehiqa_australia_pty_ltd.10a6ee515ece5cf763138d3703e272ff.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/veyor']",None,"['Private', 'https://www.crunchbase.com/organization/veyor']",0.375,0.25,0.375,0.0,0.25
Encarp,https://www.encarp.com.au/,Employee Parking Locker Management and Innovative Parking Software and Solutions,encarp,"['Suite 4, Level 2/255 Blackburn Rd, Mount Waverley VIC 3149', ['encarp, address', 'knowledge_panel']]","['team@parkhound.com.au', 'https://www.crunchbase.com/organization/parkhound']",None,"['low cost parking guidance system', 'parking costs', 'employees parking', 'parking', 'managing parking', 'parking management', 'integrated parking', 'employee parking software', 'parking use', 'parking tickets']","['Michael Nuciforo', 'founder(s)', 'https://www.crunchbase.com/organization/parkhound']","[['AppsMobile AppsParking'], 'https://www.crunchbase.com/organization/parkhound']","['Sep 1, 2014', 'https://www.crunchbase.com/organization/parkhound']",None,None,"[' Carlton, Victoria, Australia', 'https://www.crunchbase.com/organization/parkhound']",None,"['Private', 'https://www.crunchbase.com/organization/parkhound']",0.0,0.0,0.0,0.0,0.0
IoT Hub - Connecting YOU to the Internet of Things,https://www.iothub.com.au/,IoT Hub is a site focused on the growing connectivity between software  the cloud  and the devices we use in everyday business operations.,iothub,"['Camperdown NSW 2006', ['The University of Sydney, address', 'knowledge_panel']]","['editors@iothub.com.au', 'https://www.iothub.com.au/page/contact']",None,"['iot fabric iot data', 'iot data', 'device data', 'customer data', 'other iot technology', 'australian data integration company', 'sensor data', 'australian data integration company reekoh', 'smarter data', 'more data']","[['Claire Chaikin', 'Bryan_Smart Cities Lead'], 'from linkedin search google']","['IT - Software, Utilities', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Grid Connect – Your Smart Home Automation App » Grid ...,https://grid-connect.com.au/,Grid Connect brings the dream of home automation to reality in a single  easy-to-use  secure package that will make your life easier.,grid-connect,"['3 31- 41 Joseph Street Blackburn North, Victoria 3130 Australia', 'https://grid-connect.com.au/privacy/']","['cs@arlec.com.au', 'https://grid-connect.com.au/smart-home-products/outdoor/']","['+61 3 9982 5000', 'https://grid-connect.com.au/smart-home-products/outdoor/']","['grid connect grid connect', 'grid connect devices', 'grid connect products', 'multiple grid connect devices', 'more grid connect smart home products', 'grid connect product types', 'most grid connect products', 'scenes grid connect', 'grid connect functions', 'download grid connect']","[['Shane Nigel VAN WIJK', ' director'], 'https://opencorporates.com/companies/nz/4542559']","['Manufacturing, Construction', 'from_classification_model']","['10 July 2013', 'https://opencorporates.com/companies/nz/4542559']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/4542559']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/4542559']",0.625,0.25,0.0,0.0,0.21875
Home | nbn,https://www.nbnco.com.au/,The nbn™ network is  transitioning Australia to a digital future and will bring new opportunities to the whole country.,nbnco,"['Level  13 , 100\xa0Mount Street NORTH SYDNEY NSW 2060', 'https://www.nbnco.com.au/utility/privacy-policy']","['info@nbnco.com.au', 'https://www.crunchbase.com/organization/nbn-co']","['1800 687 626', ['nbn Sydney Office, phone', 'knowledge_panel']]","['retail network service providers', 'business grade network services', 'business services', 'business data services', 'business voice services', 'different service providers', 'medical alarm service providers', 'other important business services', 'business grade data services', 'chosen retail service provider']","[['Andrew Mikkelsen ', 'Sydney_ Australia_LinkedIn'], 'None']","[['InternetTelecommunications'], 'https://www.crunchbase.com/organization/nbn-co']","['Apr 9, 2009', 'https://www.crunchbase.com/organization/nbn-co']","['$2.51 billion USD', 'https://www.dnb.com/business-directory/company-profiles.nbn_co_limited.e34199274ad28cb4189b04e0bde25139.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/nbn-co']",None,"['Private', 'https://www.crunchbase.com/organization/nbn-co']",1.0,0.25,0.375,0.0,0.40625
ParkScience: Home,https://parkscience.com.au/,ParkScience was created with the aim of providing unique high level advice and insights to property owners and businesses. ,parkscience,"['16 MARGARET ST FAIRLIGHT, NEW SOUTH WALES, 2094 Australia', 'https://www.dnb.com/business-directory/company-profiles.c_j_s_services_pty_limited.f5843398e923f4a4c3ea968b51b5b9b6.html']","['enquiries@csiro.au', 'https://www.crunchbase.com/organization/csiro']","['+61412 284 359', 'https://parkscience.com.au/about-parkscience/newsletter/listid-2/mailid-41-parkscience-newsletter-november-2017']","['car parking', 'parking operators', 'parking businesses', 'parking leases', 'https://support.google.com/analytics/answer/6004245?hl=en parking operators', 'parking revenues', 'parking rates', 'parking customers', 'parking assets', 'parking']","['David Burt', 'founder(s)', 'https://www.crunchbase.com/organization/csiro']","[['Consumer ResearchMarine TechnologyMarket ResearchProduct Research'], 'https://www.crunchbase.com/organization/csiro']","['1916', 'https://www.crunchbase.com/organization/csiro']","['$296,469 USD', 'https://www.dnb.com/business-directory/company-profiles.c_j_s_services_pty_limited.f5843398e923f4a4c3ea968b51b5b9b6.html']",None,"[' Campbell, Victoria, Australia', 'https://www.crunchbase.com/organization/csiro']",None,"['Private', 'https://www.crunchbase.com/organization/csiro']",0.0,0.25,0.0,0.0,0.0625
432 Park Avenue Condominiums,https://www.432parkavenue.com/,432 Park Avenue's luxury condominium building is the tallest residential tower in the hemisphere. Immediate occupancy.,432parkavenue,None,"['hello@avaana.com.au', 'https://www.crunchbase.com/organization/avaana']",None,"['conference room fitness center', 'billiards room', 'park avenue screening room pool & jacuzzi entertainment privacy policy studio suites', 'fitness center', 'article title relaxation suite', 'interior designer kelly behun', 'cellars kitchens residential interiors', 'screening room', 'site sales office', 'rooms']",None,"[['Health CarePersonal HealthWellness'], 'https://www.crunchbase.com/organization/avaana']","['Feb 17, 2016', 'https://www.crunchbase.com/organization/avaana']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/avaana']",None,"['Private', 'https://www.crunchbase.com/organization/avaana']",0.0,0.0,0.0,0.0,0.0
iTnews - For Australian Business,https://www.itnews.com.au/,Breaking technology news  analysis and opinion  tailored for Australian CIOs  IT managers and IT professionals.,itnews,None,"['juha@saarinen.org', 'https://www.crunchbase.com/organization/itnews']","['+61 (02) 9901 6374', 'https://www.itnews.com.au/page/contact']","['nsw government services', 'customer data', 'service nsw customers', 'digital services', 'optus business customers', 'service nsw', 'telstra services', 'digital businesses', 'great digital services', 'digital service delivery']","['Carlos Blanco', 'founder(s)', 'https://www.crunchbase.com/organization/itnews']","[['News'], 'https://www.crunchbase.com/organization/itnews']","['2003', 'https://www.crunchbase.com/organization/itnews']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/itnews']",None,"['Private', 'https://www.crunchbase.com/organization/itnews']",0.0,0.25,0.0,0.0,0.0625
IRT - International transport of horses,https://www.irt.com/,,irt,"['5 Apac Drive Melbourne Airport, VIC 3045', 'https://www.irt.com/']","['irtusa@irt.com', 'https://www.irt.com/']","['+64 9 297 2022', 'https://www.irt.com/']",None,"[['ERIN TAYLOR', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_irt_trust.5117bd5cec683504108608377fe6eca9.html']","['Transport, Arts, entertainment and recreation', 'from_classification_model']","['May 8, 1972', 'https://www.crunchbase.com/organization/irt']","['$145,811 USD', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_irt_trust.5117bd5cec683504108608377fe6eca9.html']",None,"[' Takanini, Auckland, New Zealand', 'https://www.crunchbase.com/organization/irt']",None,"['Private', 'https://www.crunchbase.com/organization/irt']",0.25,0.25,0.0,0.0,0.125
NetSuite_ Microsoft_ Oracle ERP & CRM: Fusion5 Australia,https://www.fusion5.com.au/,Fusion5 delivers world-class ERP  CRM  HR & Payroll  ITSM  Managed Services  and Cloud solutions from Oracle / NetSuite  Microsoft  Aptean  Ivanti and JD Edwards. With Netsuite Melbourne  Netsuite Sydney  Netsuite Perth  Netsuite Brisbane and Netsuite Adelaide offices. We can make a difference to your business.,fusion5,"['Suite 1002, Level 10/1 Castlereagh St, Sydney NSW 2000', ['Fusion5 - Business Solutions, address', 'knowledge_panel']]","['marketing@fusion5.com.au', 'https://www.crunchbase.com/organization/fusion5-australia']","['1300 156 640', 'https://www.jemini.com/customer-success/aioi-nissay-dowa-insurance/']","['business solutions', 'business systems', 'business data', 'business processes', 'global business solution', 'real business data', 'business management', 'business process changes', 'business systems implementation', 'australasian business solutions company']","[['CRAIG ROBERT MARTIN WESTCOTT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.fusion5_pty_ltd.c5e033a1d0d03e37f7c431cffc6b8550.html']","[['ConsultingInformation TechnologySoftware'], 'https://www.crunchbase.com/organization/fusion5-australia']","['2002', 'https://www.crunchbase.com/organization/fusion5-australia']","['$14.94 million USD', 'https://www.dnb.com/business-directory/company-profiles.fusion5_pty_ltd.c5e033a1d0d03e37f7c431cffc6b8550.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/fusion5-australia']",None,"['Private', 'https://www.crunchbase.com/organization/fusion5-australia']",0.0,0.25,0.0,0.0,0.0625
fleetster,https://www.fleetster.net/,fleetster is a cloud-based solution for fleet management software and car-sharing software from Germany. We have over 40.000 users worldwide and help fleet managers to organize fleets. We can also offer a full solution for companies that want to make money with car-sharing and rental.,fleetster.net,None,"['tim.ruhoff@fleetster.de', 'https://www.fleetster.net/data-security-fleetster-software']",None,None,None,"['IT - Software, Transport', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Hawaiian | Home - Hawaiian,https://www.hawaiian.com.au/,Hawaiian is committed to making a difference to the people of WA through our community activities in our shopping centres  office buildings  hotels and…_Hawaiian is committed to making a difference to the people of WA through our community activities in our shopping centres  office buildings  hotels and resort.,hawaiian,"['235 St Georges Terrace Perth WA 6000', 'https://www.hawaiian.com.au/']","['icon__browser-upgrade--warning@2x.png', 'https://www.hawaiian.com.au/']","['+61 (0)292 549 000', 'https://www.hawaiian.com.au/office-buildings/londonhouse']","['hawaiian melville', 'hawaiian park centre', 'hawaiian noranda', 'hawaiian bassendean', 'hawaiian forrestfield', 'hawaiian shopping centre', 'hawaiian marketplace', 'partner hawaiian', 'hawaiian pty ltd centres', 'join hawaiian']","[['RUSSELL JOHN GIBBS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.hawaiian_pty_ltd.3d334a44ccf742d1d5442b1852ce72a7.html']","['Education, Healthcare', 'from_classification_model']",None,"['$10.93 million USD', 'https://www.dnb.com/business-directory/company-profiles.hawaiian_pty_ltd.3d334a44ccf742d1d5442b1852ce72a7.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.hawaiian_pty_ltd.3d334a44ccf742d1d5442b1852ce72a7.html']",1.0,0.25,0.0,0.0,0.3125
Kotaku Australia | See Games Differently,https://www.kotaku.com.au/,Kotaku Australia is for gamers and the issues gamers care about. It goes beyond reviews  news and know-how to bring you stories that matter to the gaming community.,kotaku,"['Level  1 , 66 Wentworth Avenue, Surry Hills, NSW 2010', 'https://www.kotaku.com.au/contact/']","['evan@kotaku.com', 'https://www.crunchbase.com/organization/kotaku']","['+612 9690 1180', 'https://www.kotaku.com.au/contact/']",None,"[['Alex Walker ', 'Editor_ Kotaku Australia_Pedestrian ...'], 'from linkedin search google']","[['GamingOnline PortalsVideo Games'], 'https://www.crunchbase.com/organization/kotaku']","['Apr 1, 2014', 'https://www.crunchbase.com/organization/kotaku']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/kotaku']",0.25,0.25,0.0,0.0,0.125
Quest Apartment Hotels,https://www.questapartments.com.au/,Quest Apartment Hotels. Serviced apartments in over 160 locations across Australasia for leisure and business travellers. Book Online at Quest Apartment Hotels.,questapartments,"['L 21 390 St Kilda Rd Melbourne, VICTORIA, 3004 Australia', 'https://www.dnb.com/business-directory/company-profiles.quest_serviced_apartments_pty_ltd.1d1b8bb11abec6f4.html']","['questbreakfastcreek@questapartments.com.au', 'https://www.questapartments.com.au/properties/qld/albion/quest-breakfast-creek/meeting-and-conferences']","['+61 8 9480 8100', 'https://www.questapartments.com.au/properties/wa/perth/quest-mounts-bay-road/overview']","['quest mascot quest fremantle', 'quest woolloongabba quest goulburn', 'quest robina quest perth ascot long term accommodation perth quest', 'quest fremantle quest doncaster studios', 'more quest mascot quest fremantle guests', 'quest mounts bay road quest east perth', 'quest businesses', 'quest short stay apartments', 'quest breakfast creek apartment hotel', 'quest liverpool city centre quest kelvin grove guests']","['Paul Constantinou', 'founder(s)', 'https://www.crunchbase.com/organization/quest-apartment-hotels']","[['HospitalityReal Estate'], 'https://www.crunchbase.com/organization/quest-apartment-hotels']","['1988', 'https://www.crunchbase.com/organization/quest-apartment-hotels']","['$46.13 million USD', 'https://www.dnb.com/business-directory/company-profiles.quest_serviced_apartments_pty_ltd.1d1b8bb11abec6f4.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/quest-apartment-hotels']",None,"['Private', 'https://www.crunchbase.com/organization/quest-apartment-hotels']",0.375,0.25,0.5,0.0,0.28125
CPA Australia: Home,https://www.cpaaustralia.com.au/,CPA online provides members with a complete range of finance  accounting and business information services.,cpaaustralia,"['Level 20, 28 Freshwater Place Southbank VIC 3006', 'https://www.cpaaustralia.com.au/about-us/contact-us/singapore']","['mais.advisory@cpaaustralia.com.au', 'https://www.crunchbase.com/organization/cpa-australia-ltd']","['+61 3 9606 9677', 'https://www.cpaaustralia.com.au/about-us/contact-us/singapore']","['cpa australia members', 'cpa australia advice', 'cpa australia advice pty ltd cpa', 'cpa australia training', 'qualified cpa australia members', 'cpa australia ltd', 'cpa australia initiatives', 'income tax', 'various cpa australia', 'income tax deductions']","[['ADAM AWTY', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.cpa_australia_ltd.0dc36211ce062f607bdef8d285255a3a.html']","[['Accounting'], 'https://www.crunchbase.com/organization/cpa-australia-ltd']","['Apr 12, 1886', 'https://www.crunchbase.com/organization/cpa-australia-ltd']","['$114.19 million USD', 'https://www.dnb.com/business-directory/company-profiles.cpa_australia_ltd.0dc36211ce062f607bdef8d285255a3a.html']",None,"[' Southbank, Victoria, Australia', 'https://www.crunchbase.com/organization/cpa-australia-ltd']",None,"['Private', 'https://www.crunchbase.com/organization/cpa-australia-ltd']",0.625,0.25,0.375,0.0,0.3125
AJ Park: IP_ trade mark & patent attorneys | AU & NZ,https://www.ajpark.com/,AJ Park is a leading provider of intellectual property law services in Australia  New Zealand and the Pacific region. Helping you turn ideas into assets.,ajpark,"['2019 BCA (Marketing), Victoria University of Wellington 1989', 'https://www.ajpark.com/about-us/people/dr-andrea-dickens/']","['mail@ajpark.com', 'https://www.crunchbase.com/organization/aj-park']","['+64 21 498 662', 'https://www.ajpark.com/about-us/people/frank-freemantle/']",None,"[['PETE BOYLE', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.aj_park.bb7ba40b9ea8c78bd74279fedb4b1407.html']","[['Intellectual PropertyLegal'], 'https://www.crunchbase.com/organization/aj-park']","[' 6 October 2017', 'https://opencorporates.com/companies/nz/6483512']","['$5.78 million USD', 'https://www.dnb.com/business-directory/company-profiles.aj_park.bb7ba40b9ea8c78bd74279fedb4b1407.html']",None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/aj-park']",None,"['Private', 'https://www.crunchbase.com/organization/aj-park']",0.25,0.25,0.375,0.0,0.21875
The Sydney Morning Herald - Home | Facebook,https://www.facebook.com/sydneymorningherald/,Log in to Facebook to start sharing and connecting with your friends  family and people you know.,smh,"['1 Denison St, North Sydney NSW 2060', ['The Sydney Morning Herald, address', 'knowledge_panel']]","['scoop@smh.com.au', 'https://www.crunchbase.com/organization/the-sydney-morning-herald']","['+61 2 9282 2833', 'https://www.crunchbase.com/organization/the-sydney-morning-herald']","['french quality operations program manager', 'program manager', 'payment partnership operations strategic partnership manager', 'contact information program manager', 'whatsapp customer operations facebook', 'data engineering manager', 'product product marketing manager', 'analytics manager', 'business integrity associate tools program manager', 'facebook life facebook groups']","[['SONYA BLAIN', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.smh_andrew_nominees_pty_ltd.7d1c4284f39241b8efd261510e8c9957.html']","[['NewsPublishing'], 'https://www.crunchbase.com/organization/the-sydney-morning-herald']","['May 18, 1831', 'https://www.crunchbase.com/organization/the-sydney-morning-herald']","['$819,000 USD', 'https://www.dnb.com/business-directory/company-profiles.smh_andrew_nominees_pty_ltd.7d1c4284f39241b8efd261510e8c9957.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/the-sydney-morning-herald']",None,"['Private', 'https://www.crunchbase.com/organization/the-sydney-morning-herald']",0.0,0.0,0.0,0.0,0.0
Kudos e-retailer,https://www.kudos.net.au/,Kudos Solutions are a leading NZ company in Point of Sale Retail Management and internet shopping software. Many variants of POS are available to suit all sectors including Touch POS and retail including web shopping and cloud based POS communications..,kudos.net.au,"['15 Parramatta Road Haberfield NSW 2145 Australia', 'https://www.kudos.net.au/page/contact-us.aspx']",None,"['+612 8459 2009', 'https://www.kudos.net.au/page/contact-us.aspx']",None,None,"['IT - Software, Finance and insurance', 'from_classification_model']","['19 November 2020', 'https://opencorporates.com/companies/au/646021990']",None,None,"['Australia', 'https://opencorporates.com/companies/au/646021990']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/646021990']",0.25,0.25,0.0,0.0,0.125
GHD - A company offering engineering_ architecture ...,https://www.ghd.com/,GHD is one of the world\'s leading professional services companies operating in the global market sectors of water  energy and resources  environment  property and buildings  and transportation._GHD is one of the world's leading professional services companies operating in the global market sectors of water  energy and resources  environment  property and buildings  and transportation.,ghd,"['Level  15 , 133 Castlereagh Street  Sydney NSW 2000', 'https://www.ghd.com/en/privacy-policy.aspx']","['simon.babes@ghd.com', 'https://www.ghd.com/en/perspectives/new-urban-realities-and-building-back-for-good.aspx']","['+61 2 92397109', 'https://www.ghd.com/en/perspectives/advancing-industry-understanding-of-natural-source-zone-depletion-nszd.aspx']","['ghd ghd', 'ghd project services', 'client projects', 'project management professionals', 'ghd employees', 'team members ghd', 'ghd digital', 'project design development', 'ghd director', 'complete project services']","['Gordon Gutteridge', 'founder(s)', 'https://www.crunchbase.com/organization/ghd']","[['Service Industry'], 'https://www.crunchbase.com/organization/ghd']","['1928', 'https://www.crunchbase.com/organization/ghd']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/ghd']",None,"['Private', 'https://www.crunchbase.com/organization/ghd']",0.25,0.25,0.75,0.0,0.3125
SMEC | Professional Engineering and Development Consultants,https://www.smec.com/,SMEC is a multidisciplinary and professional services engineering company that delivers outstanding physical and social infrastructure services to clients and communities around the world. ,smec,"['Level  5 /20 Berry St North Sydney, NSW Australia', 'https://www.smec.com/privacy-policy']",None,"['+61 3 9514 1500', 'https://www.smec.com/en_au']",None,"[['ANGUS JAMES MACPHERSON', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.smec_international_pty_limited.b33d1e8d25bd0e9653c4294f057e7ef5.html']","[['Real EstateReal Estate InvestmentReal Time'], 'https://www.crunchbase.com/organization/smec-holdings-limited']","['Jan 1, 1949', 'https://www.crunchbase.com/organization/smec-holdings-limited']","['$204.38 million USD', 'https://www.dnb.com/business-directory/company-profiles.smec_international_pty_limited.b33d1e8d25bd0e9653c4294f057e7ef5.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/smec-holdings-limited']",None,"['Private', 'https://www.crunchbase.com/organization/smec-holdings-limited']",1.0,0.25,0.75,0.0,0.5
The Courier,https://www.mccourier.com/,,mccourier,"['1001 4th Ave, #3200 Seattle, WA 9815', 'https://www.mccourier.com/latin-america-capnography-equipment-market-growing-demand-for-new-market-business-opportunities-and-latest-technology/']","['hello@beforepay.co', 'https://www.crunchbase.com/organization/cheq-40b6']",None,None,"['Dean Mao', 'founder(s)', 'https://www.crunchbase.com/organization/cheq-40b6']","[['AppsConsumer LendingFinancial ServicesFinTechMicro LendingPersonal Finance'], 'https://www.crunchbase.com/organization/cheq-40b6']","['Jun 1, 2019', 'https://www.crunchbase.com/organization/cheq-40b6']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/cheq-40b6']",None,"['Private', 'https://www.crunchbase.com/organization/cheq-40b6']",0.25,0.0,0.0,0.0,0.0625
Home | IPH,https://www.iphltd.com.au/,,iphltd,"['L 24 Tower 2 Darling Park 201 Sussex St Sydney, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.iph_limited.54c8e2961b8ec24a266e417279bebf6c.html']","['info@iphltd.com.au', 'https://www.crunchbase.com/organization/iph-ltd']","['+61 1300 653 497', 'https://www.iphltd.com.au/the-board/']","['personal information iph group businesses', 'third party personal information', 'additional personal information', 'such iph group member', 'other iph limited group information sharing', 'iph group', 'iph limited', 'privacy policy iph', 'iph group businesses', 'iph group business']","[['JOHN ATKIN ', 'Vice Chair_OUTWARD BOUND ...'], 'None']","[['Legal'], 'https://www.crunchbase.com/organization/iph-ltd']",None,"['$239.32 million USD', 'https://www.dnb.com/business-directory/company-profiles.iph_limited.54c8e2961b8ec24a266e417279bebf6c.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/iph-ltd']",None,"['Private', 'https://www.crunchbase.com/organization/iph-ltd']",0.75,0.25,0.75,0.0,0.4375
QSM Group – QHSE Management System – Outsource Your ...,https://qsmgroup.com.au/,QSM Group specialises in ISO compliance and certification  QHSE auditing  compliance software  and integrated management system development.,qsmgroup,None,"['info@protecht.com.au', 'https://www.crunchbase.com/organization/protecht']","['1300 019 626', 'https://qsmgroup.com.au/']",None,None,"[['Risk ManagementSoftware'], 'https://www.crunchbase.com/organization/protecht']","['1999', 'https://www.crunchbase.com/organization/protecht']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/protecht']",None,"['Private', 'https://www.crunchbase.com/organization/protecht']",0.0,0.25,0.0,0.0,0.0625
ARN - The voice of the Australian IT channel,https://www.arnnet.com.au/,The source for IT industry news  views and analysis across the channel  business and technology,arnnet,"['Level  2 , 67 Epping Rd MACQUARIE PARK, New South Wales 2113', 'https://www.arnnet.com.au/distributor_directory/distributor/2141854453/tech-data-australia']","['james_henderson@idg.com.au', 'https://www.crunchbase.com/organization/arn']","['1300 36 25 25', 'https://www.arnnet.com.au/distributor_directory/distributor/2141854453/tech-data-australia']","['managed services solutions', 'cloud managed services', 'cloud service providers', 'business partners', 'new services', 'customer service', 'business solutions', 'managed security services', 'data centre services', 'public cloud infrastructure services']","[['Karl Sice ', 'Country Business Leader_Australia & NZ'], 'from linkedin search google']","[['News'], 'https://www.crunchbase.com/organization/arn']","['Jan 1, 1995', 'https://www.crunchbase.com/organization/arn']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/arn']",None,"['Private', 'https://www.crunchbase.com/organization/arn']",0.25,0.25,0.0,0.0,0.125
